AGE,AV,CO,DEST,FIRST,GA,HE,ID,INCOME,LUGGAGE,MALE,ORIGIN,PURPOSE,SEATS,TICKET,TT,WHO,altID,chosen,obsID
4,1,119,22,1,0,60.0,349,2,1,0,9,3,0.0,1,238,1,1,0,3138
4,1,127,22,1,0,20.0,349,2,1,0,9,3,0.0,1,124,1,2,1,3138
4,1,119,22,1,0,30.0,349,2,1,0,9,3,0.0,1,283,1,1,0,3139
4,1,137,22,1,0,30.0,349,2,1,0,9,3,0.0,1,130,1,2,1,3139
4,1,99,22,1,0,60.0,349,2,1,0,9,3,0.0,1,238,1,1,0,3140
4,1,133,22,1,0,30.0,349,2,1,0,9,3,0.0,1,130,1,2,1,3140
4,1,106,1,1,0,120.0,350,4,1,0,22,3,0.0,1,193,1,1,0,3141
4,1,112,1,1,0,30.0,350,4,1,0,22,3,1.0,1,50,1,2,1,3141
4,1,95,1,1,0,0.0,350,4,1,0,22,3,0.0,1,180,1,3,0,3141
4,1,79,1,1,0,120.0,350,4,1,0,22,3,0.0,1,150,1,1,0,3142
4,1,90,1,1,0,30.0,350,4,1,0,22,3,0.0,1,56,1,2,1,3142
4,1,76,1,1,0,0.0,350,4,1,0,22,3,0.0,1,234,1,3,0,3142
4,1,79,1,1,0,120.0,350,4,1,0,22,3,0.0,1,193,1,1,0,3143
4,1,97,1,1,0,20.0,350,4,1,0,22,3,1.0,1,64,1,2,1,3143
4,1,76,1,1,0,0.0,350,4,1,0,22,3,0.0,1,144,1,3,0,3143
4,1,79,1,1,0,60.0,350,4,1,0,22,3,0.0,1,164,1,1,0,3144
4,1,97,1,1,0,10.0,350,4,1,0,22,3,0.0,1,64,1,2,1,3144
4,1,123,1,1,0,0.0,350,4,1,0,22,3,0.0,1,234,1,3,0,3144
4,1,88,1,1,0,120.0,350,4,1,0,22,3,0.0,1,164,1,1,0,3145
4,1,97,1,1,0,30.0,350,4,1,0,22,3,0.0,1,64,1,2,1,3145
4,1,123,1,1,0,0.0,350,4,1,0,22,3,0.0,1,144,1,3,0,3145
4,1,88,1,1,0,60.0,350,4,1,0,22,3,0.0,1,150,1,1,0,3146
4,1,97,1,1,0,20.0,350,4,1,0,22,3,1.0,1,64,1,2,1,3146
4,1,95,1,1,0,0.0,350,4,1,0,22,3,0.0,1,234,1,3,0,3146
4,1,106,1,1,0,60.0,350,4,1,0,22,3,0.0,1,150,1,1,0,3147
4,1,118,1,1,0,10.0,350,4,1,0,22,3,1.0,1,56,1,2,1,3147
4,1,76,1,1,0,0.0,350,4,1,0,22,3,0.0,1,180,1,3,0,3147
4,1,88,1,1,0,120.0,350,4,1,0,22,3,0.0,1,150,1,1,0,3148
4,1,105,1,1,0,20.0,350,4,1,0,22,3,0.0,1,50,1,2,1,3148
4,1,123,1,1,0,0.0,350,4,1,0,22,3,0.0,1,180,1,3,0,3148
4,1,106,1,1,0,30.0,350,4,1,0,22,3,0.0,1,164,1,1,0,3149
4,1,140,1,1,0,20.0,350,4,1,0,22,3,1.0,1,64,1,2,1,3149
4,1,123,1,1,0,0.0,350,4,1,0,22,3,0.0,1,180,1,3,0,3149
5,1,97,2,1,0,120.0,351,4,1,0,17,3,0.0,1,97,1,1,1,3150
5,1,99,2,1,0,20.0,351,4,1,0,17,3,0.0,1,44,1,2,0,3150
5,1,100,2,1,0,0.0,351,4,1,0,17,3,0.0,1,234,1,3,0,3150
5,1,81,2,1,0,30.0,351,4,1,0,17,3,0.0,1,90,1,1,1,3151
5,1,92,2,1,0,20.0,351,4,1,0,17,3,0.0,1,44,1,2,0,3151
5,1,80,2,1,0,0.0,351,4,1,0,17,3,0.0,1,144,1,3,0,3151
5,1,97,2,1,0,30.0,351,4,1,0,17,3,0.0,1,90,1,1,1,3152
5,1,97,2,1,0,10.0,351,4,1,0,17,3,0.0,1,41,1,2,0,3152
5,1,130,2,1,0,0.0,351,4,1,0,17,3,0.0,1,234,1,3,0,3152
5,1,97,2,1,0,60.0,351,4,1,0,17,3,0.0,1,111,1,1,1,3153
5,1,109,2,1,0,30.0,351,4,1,0,17,3,0.0,1,48,1,2,0,3153
5,1,80,2,1,0,0.0,351,4,1,0,17,3,0.0,1,234,1,3,0,3153
5,1,73,2,1,0,60.0,351,4,1,0,17,3,0.0,1,111,1,1,1,3154
5,1,81,2,1,0,20.0,351,4,1,0,17,3,0.0,1,44,1,2,0,3154
5,1,130,2,1,0,0.0,351,4,1,0,17,3,0.0,1,180,1,3,0,3154
5,1,73,2,1,0,120.0,351,4,1,0,17,3,0.0,1,97,1,1,1,3155
5,1,88,2,1,0,10.0,351,4,1,0,17,3,0.0,1,41,1,2,0,3155
5,1,80,2,1,0,0.0,351,4,1,0,17,3,0.0,1,180,1,3,0,3155
5,1,97,2,1,0,120.0,351,4,1,0,17,3,0.0,1,90,1,1,1,3156
5,1,109,2,1,0,10.0,351,4,1,0,17,3,0.0,1,48,1,2,0,3156
5,1,100,2,1,0,0.0,351,4,1,0,17,3,0.0,1,144,1,3,0,3156
5,1,73,2,1,0,30.0,351,4,1,0,17,3,0.0,1,90,1,1,1,3157
5,1,81,2,1,0,30.0,351,4,1,0,17,3,0.0,1,48,1,2,0,3157
5,1,100,2,1,0,0.0,351,4,1,0,17,3,0.0,1,180,1,3,0,3157
5,1,81,2,1,0,60.0,351,4,1,0,17,3,0.0,1,111,1,1,1,3158
5,1,88,2,1,0,10.0,351,4,1,0,17,3,0.0,1,41,1,2,0,3158
5,1,100,2,1,0,0.0,351,4,1,0,17,3,0.0,1,144,1,3,0,3158
2,1,82,2,1,0,120.0,352,2,1,0,25,3,0.0,1,153,1,1,0,3159
2,1,90,2,1,0,20.0,352,2,1,0,25,3,0.0,1,77,1,2,1,3159
2,1,65,2,1,0,0.0,352,2,1,0,25,3,0.0,1,143,1,3,0,3159
2,1,82,2,1,0,30.0,352,2,1,0,25,3,0.0,1,142,1,1,1,3160
2,1,84,2,1,0,10.0,352,2,1,0,25,3,0.0,1,72,1,2,0,3160
2,1,84,2,1,0,0.0,352,2,1,0,25,3,0.0,1,143,1,3,0,3160
2,1,82,2,1,0,60.0,352,2,1,0,25,3,0.0,1,174,1,1,1,3161
2,1,105,2,1,0,30.0,352,2,1,0,25,3,0.0,1,83,1,2,0,3161
2,1,52,2,1,0,0.0,352,2,1,0,25,3,0.0,1,143,1,3,0,3161
2,1,68,2,1,0,30.0,352,2,1,0,25,3,0.0,1,142,1,1,0,3162
2,1,90,2,1,0,20.0,352,2,1,0,25,3,0.0,1,77,1,2,1,3162
2,1,52,2,1,0,0.0,352,2,1,0,25,3,0.0,1,88,1,3,0,3162
2,1,61,2,1,0,60.0,352,2,1,0,25,3,0.0,1,174,1,1,0,3163
2,1,71,2,1,0,20.0,352,2,1,0,25,3,0.0,1,77,1,2,1,3163
2,1,84,2,1,0,0.0,352,2,1,0,25,3,0.0,1,110,1,3,0,3163
2,1,61,2,1,0,120.0,352,2,1,0,25,3,0.0,1,153,1,1,0,3164
2,1,84,2,1,0,10.0,352,2,1,0,25,3,0.0,1,72,1,2,1,3164
2,1,52,2,1,0,0.0,352,2,1,0,25,3,0.0,1,110,1,3,0,3164
2,1,82,2,1,0,120.0,352,2,1,0,25,3,0.0,1,142,1,1,1,3165
2,1,105,2,1,0,10.0,352,2,1,0,25,3,0.0,1,83,1,2,0,3165
2,1,65,2,1,0,0.0,352,2,1,0,25,3,0.0,1,88,1,3,0,3165
2,1,61,2,1,0,30.0,352,2,1,0,25,3,0.0,1,142,1,1,0,3166
2,1,74,2,1,0,30.0,352,2,1,0,25,3,0.0,1,83,1,2,1,3166
2,1,65,2,1,0,0.0,352,2,1,0,25,3,0.0,1,110,1,3,0,3166
2,1,68,2,1,0,60.0,352,2,1,0,25,3,0.0,1,174,1,1,0,3167
2,1,78,2,1,0,10.0,352,2,1,0,25,3,0.0,1,72,1,2,1,3167
2,1,65,2,1,0,0.0,352,2,1,0,25,3,0.0,1,88,1,3,0,3167
3,1,131,1,1,0,120.0,353,4,1,0,23,3,0.0,1,207,1,1,0,3168
3,1,146,1,1,0,20.0,353,4,1,0,23,3,0.0,1,99,1,2,1,3168
3,1,95,1,1,0,0.0,353,4,1,0,23,3,0.0,1,221,1,3,0,3168
3,1,131,1,1,0,30.0,353,4,1,0,23,3,0.0,1,187,1,1,0,3169
3,1,140,1,1,0,10.0,353,4,1,0,23,3,0.0,1,93,1,2,1,3169
3,1,123,1,1,0,0.0,353,4,1,0,23,3,0.0,1,221,1,3,0,3169
3,1,131,1,1,0,60.0,353,4,1,0,23,3,0.0,1,246,1,1,0,3170
3,1,165,1,1,0,30.0,353,4,1,0,23,3,0.0,1,107,1,2,1,3170
3,1,76,1,1,0,0.0,353,4,1,0,23,3,0.0,1,221,1,3,0,3170
3,1,109,1,1,0,30.0,353,4,1,0,23,3,0.0,1,187,1,1,0,3171
3,1,146,1,1,0,20.0,353,4,1,0,23,3,0.0,1,99,1,2,1,3171
3,1,76,1,1,0,0.0,353,4,1,0,23,3,0.0,1,136,1,3,0,3171
3,1,98,1,1,0,60.0,353,4,1,0,23,3,0.0,1,246,1,1,0,3172
3,1,112,1,1,0,20.0,353,4,1,0,23,3,0.0,1,99,1,2,1,3172
3,1,123,1,1,0,0.0,353,4,1,0,23,3,0.0,1,170,1,3,0,3172
3,1,98,1,1,0,120.0,353,4,1,0,23,3,0.0,1,207,1,1,0,3173
3,1,133,1,1,0,10.0,353,4,1,0,23,3,0.0,1,93,1,2,1,3173
3,1,76,1,1,0,0.0,353,4,1,0,23,3,0.0,1,170,1,3,0,3173
3,1,131,1,1,0,120.0,353,4,1,0,23,3,0.0,1,187,1,1,0,3174
3,1,165,1,1,0,10.0,353,4,1,0,23,3,0.0,1,107,1,2,1,3174
3,1,95,1,1,0,0.0,353,4,1,0,23,3,0.0,1,136,1,3,0,3174
3,1,98,1,1,0,30.0,353,4,1,0,23,3,0.0,1,187,1,1,0,3175
3,1,118,1,1,0,30.0,353,4,1,0,23,3,0.0,1,107,1,2,1,3175
3,1,95,1,1,0,0.0,353,4,1,0,23,3,0.0,1,170,1,3,0,3175
3,1,109,1,1,0,60.0,353,4,1,0,23,3,0.0,1,246,1,1,0,3176
3,1,127,1,1,0,10.0,353,4,1,0,23,3,0.0,1,93,1,2,1,3176
3,1,95,1,1,0,0.0,353,4,1,0,23,3,0.0,1,136,1,3,0,3176
3,1,118,25,1,0,30.0,354,4,1,1,20,3,0.0,1,300,1,1,0,3177
3,1,133,25,1,0,10.0,354,4,1,1,20,3,0.0,1,135,1,2,1,3177
3,1,132,25,1,0,0.0,354,4,1,1,20,3,0.0,1,180,1,3,0,3177
3,1,118,25,1,0,120.0,354,4,1,1,20,3,0.0,1,300,1,1,0,3178
3,1,161,25,1,0,10.0,354,4,1,1,20,3,1.0,1,125,1,2,1,3178
3,1,214,25,1,0,0.0,354,4,1,1,20,3,0.0,1,234,1,3,0,3178
3,1,106,25,1,0,30.0,354,4,1,1,20,3,0.0,1,300,1,1,0,3179
3,1,146,25,1,0,20.0,354,4,1,1,20,3,0.0,1,117,1,2,1,3179
3,1,165,25,1,0,0.0,354,4,1,1,20,3,0.0,1,234,1,3,0,3179
3,1,106,25,1,0,60.0,354,4,1,1,20,3,0.0,1,231,1,1,0,3180
3,1,146,25,1,0,30.0,354,4,1,1,20,3,1.0,1,117,1,2,1,3180
3,1,214,25,1,0,0.0,354,4,1,1,20,3,0.0,1,144,1,3,0,3180
3,1,118,25,1,0,30.0,354,4,1,1,20,3,0.0,1,254,1,1,0,3181
3,1,137,25,1,0,30.0,354,4,1,1,20,3,1.0,1,117,1,2,1,3181
3,1,132,25,1,0,0.0,354,4,1,1,20,3,0.0,1,234,1,3,0,3181
3,1,106,25,1,0,30.0,354,4,1,1,20,3,0.0,1,254,1,1,0,3182
3,1,118,25,1,0,10.0,354,4,1,1,20,3,1.0,1,125,1,2,1,3182
3,1,165,25,1,0,0.0,354,4,1,1,20,3,0.0,1,144,1,3,0,3182
3,1,142,25,1,0,60.0,354,4,1,1,20,3,0.0,1,254,1,1,0,3183
3,1,150,25,1,0,20.0,354,4,1,1,20,3,0.0,1,117,1,2,1,3183
3,1,132,25,1,0,0.0,354,4,1,1,20,3,0.0,1,144,1,3,0,3183
3,1,142,25,1,0,30.0,354,4,1,1,20,3,0.0,1,300,1,1,0,3184
3,1,161,25,1,0,30.0,354,4,1,1,20,3,0.0,1,125,1,2,1,3184
3,1,214,25,1,0,0.0,354,4,1,1,20,3,0.0,1,144,1,3,0,3184
3,1,118,25,1,0,60.0,354,4,1,1,20,3,0.0,1,254,1,1,0,3185
3,1,161,25,1,0,30.0,354,4,1,1,20,3,0.0,1,125,1,2,1,3185
3,1,165,25,1,0,0.0,354,4,1,1,20,3,0.0,1,180,1,3,0,3185
5,1,97,25,1,0,120.0,355,3,1,1,2,3,0.0,1,190,1,1,0,3186
5,1,99,25,1,0,30.0,355,3,1,1,2,3,1.0,1,80,1,2,1,3186
5,1,90,25,1,0,0.0,355,3,1,1,2,3,0.0,1,150,1,3,0,3186
5,1,73,25,1,0,120.0,355,3,1,1,2,3,0.0,1,190,1,1,0,3187
5,1,84,25,1,0,20.0,355,3,1,1,2,3,1.0,1,91,1,2,1,3187
5,1,72,25,1,0,0.0,355,3,1,1,2,3,0.0,1,120,1,3,0,3187
5,1,73,25,1,0,120.0,355,3,1,1,2,3,0.0,1,146,1,1,0,3188
5,1,84,25,1,0,30.0,355,3,1,1,2,3,0.0,1,85,1,2,1,3188
5,1,72,25,1,0,0.0,355,3,1,1,2,3,0.0,1,195,1,3,0,3188
5,1,73,25,1,0,60.0,355,3,1,1,2,3,0.0,1,161,1,1,0,3189
5,1,84,25,1,0,10.0,355,3,1,1,2,3,0.0,1,91,1,2,1,3189
5,1,117,25,1,0,0.0,355,3,1,1,2,3,0.0,1,195,1,3,0,3189
5,1,81,25,1,0,120.0,355,3,1,1,2,3,0.0,1,161,1,1,0,3190
5,1,88,25,1,0,30.0,355,3,1,1,2,3,0.0,1,91,1,2,1,3190
5,1,117,25,1,0,0.0,355,3,1,1,2,3,0.0,1,120,1,3,0,3190
5,1,81,25,1,0,60.0,355,3,1,1,2,3,0.0,1,146,1,1,0,3191
5,1,88,25,1,0,20.0,355,3,1,1,2,3,1.0,1,91,1,2,1,3191
5,1,90,25,1,0,0.0,355,3,1,1,2,3,0.0,1,195,1,3,0,3191
5,1,97,25,1,0,60.0,355,3,1,1,2,3,0.0,1,146,1,1,0,3192
5,1,105,25,1,0,10.0,355,3,1,1,2,3,1.0,1,85,1,2,0,3192
5,1,72,25,1,0,0.0,355,3,1,1,2,3,0.0,1,150,1,3,1,3192
5,1,97,25,1,0,30.0,355,3,1,1,2,3,0.0,1,161,1,1,0,3193
5,1,118,25,1,0,20.0,355,3,1,1,2,3,1.0,1,91,1,2,1,3193
5,1,117,25,1,0,0.0,355,3,1,1,2,3,0.0,1,150,1,3,0,3193
5,1,81,25,1,0,120.0,355,3,1,1,2,3,0.0,1,146,1,1,0,3194
5,1,92,25,1,0,20.0,355,3,1,1,2,3,0.0,1,80,1,2,1,3194
5,1,117,25,1,0,0.0,355,3,1,1,2,3,0.0,1,150,1,3,0,3194
5,1,65,2,1,0,30.0,356,4,1,1,1,3,0.0,1,135,1,1,1,3195
5,1,74,2,1,0,10.0,356,4,1,1,1,3,0.0,1,65,1,2,0,3195
5,1,44,2,1,0,0.0,356,4,1,1,1,3,0.0,1,90,1,3,0,3195
5,1,58,2,1,0,30.0,356,4,1,1,1,3,0.0,1,135,1,1,1,3196
5,1,81,2,1,0,20.0,356,4,1,1,1,3,0.0,1,58,1,2,0,3196
5,1,55,2,1,0,0.0,356,4,1,1,1,3,0.0,1,117,1,3,0,3196
5,1,65,2,1,0,120.0,356,4,1,1,1,3,0.0,1,135,1,1,1,3197
5,1,88,2,1,0,10.0,356,4,1,1,1,3,1.0,1,61,1,2,0,3197
5,1,71,2,1,0,0.0,356,4,1,1,1,3,0.0,1,117,1,3,0,3197
5,1,58,2,1,0,60.0,356,4,1,1,1,3,0.0,1,106,1,1,1,3198
5,1,81,2,1,0,30.0,356,4,1,1,1,3,1.0,1,58,1,2,0,3198
5,1,71,2,1,0,0.0,356,4,1,1,1,3,0.0,1,72,1,3,0,3198
5,1,65,2,1,0,30.0,356,4,1,1,1,3,0.0,1,116,1,1,1,3199
5,1,76,2,1,0,30.0,356,4,1,1,1,3,1.0,1,58,1,2,0,3199
5,1,44,2,1,0,0.0,356,4,1,1,1,3,0.0,1,117,1,3,0,3199
5,1,78,2,1,0,60.0,356,4,1,1,1,3,0.0,1,116,1,1,1,3200
5,1,84,2,1,0,20.0,356,4,1,1,1,3,0.0,1,58,1,2,0,3200
5,1,44,2,1,0,0.0,356,4,1,1,1,3,0.0,1,72,1,3,0,3200
5,1,58,2,1,0,30.0,356,4,1,1,1,3,0.0,1,116,1,1,1,3201
5,1,68,2,1,0,10.0,356,4,1,1,1,3,1.0,1,61,1,2,0,3201
5,1,55,2,1,0,0.0,356,4,1,1,1,3,0.0,1,72,1,3,0,3201
5,1,65,2,1,0,60.0,356,4,1,1,1,3,0.0,1,116,1,1,1,3202
5,1,88,2,1,0,30.0,356,4,1,1,1,3,0.0,1,61,1,2,0,3202
5,1,55,2,1,0,0.0,356,4,1,1,1,3,0.0,1,90,1,3,0,3202
5,1,78,2,1,0,30.0,356,4,1,1,1,3,0.0,1,135,1,1,1,3203
5,1,84,2,1,0,30.0,356,4,1,1,1,3,0.0,1,61,1,2,0,3203
5,1,71,2,1,0,0.0,356,4,1,1,1,3,0.0,1,72,1,3,0,3203
1,1,127,25,1,0,30.0,357,1,3,0,18,3,0.0,1,313,1,1,0,3204
1,1,140,25,1,0,10.0,357,1,3,0,18,3,0.0,1,143,1,2,1,3204
1,1,127,25,1,0,120.0,357,1,3,0,18,3,0.0,1,313,1,1,0,3205
1,1,168,25,1,0,10.0,357,1,3,0,18,3,1.0,1,133,1,2,1,3205
1,1,114,25,1,0,30.0,357,1,3,0,18,3,0.0,1,313,1,1,0,3206
1,1,155,25,1,0,20.0,357,1,3,0,18,3,0.0,1,125,1,2,1,3206
1,1,114,25,1,0,60.0,357,1,3,0,18,3,0.0,1,236,1,1,0,3207
1,1,155,25,1,0,30.0,357,1,3,0,18,3,1.0,1,125,1,2,1,3207
1,1,127,25,1,0,30.0,357,1,3,0,18,3,0.0,1,262,1,1,0,3208
1,1,146,25,1,0,30.0,357,1,3,0,18,3,1.0,1,125,1,2,1,3208
1,1,114,25,1,0,30.0,357,1,3,0,18,3,0.0,1,262,1,1,0,3209
1,1,127,25,1,0,10.0,357,1,3,0,18,3,1.0,1,133,1,2,1,3209
1,1,152,25,1,0,60.0,357,1,3,0,18,3,0.0,1,262,1,1,0,3210
1,1,161,25,1,0,20.0,357,1,3,0,18,3,0.0,1,125,1,2,1,3210
1,1,152,25,1,0,30.0,357,1,3,0,18,3,0.0,1,313,1,1,0,3211
1,1,168,25,1,0,30.0,357,1,3,0,18,3,0.0,1,133,1,2,1,3211
1,1,127,25,1,0,60.0,357,1,3,0,18,3,0.0,1,262,1,1,0,3212
1,1,168,25,1,0,30.0,357,1,3,0,18,3,0.0,1,133,1,2,1,3212
2,1,26,1,1,0,120.0,358,1,1,0,17,3,0.0,2,87,1,1,0,3213
2,1,34,1,1,0,20.0,358,1,1,0,17,3,0.0,2,34,1,2,1,3213
2,1,26,1,1,0,30.0,358,1,1,0,17,3,0.0,2,80,1,1,0,3214
2,1,32,1,1,0,10.0,358,1,1,0,17,3,0.0,2,31,1,2,1,3214
2,1,26,1,1,0,60.0,358,1,1,0,17,3,0.0,2,101,1,1,1,3215
2,1,41,1,1,0,30.0,358,1,1,0,17,3,0.0,2,38,1,2,0,3215
2,1,22,1,1,0,30.0,358,1,1,0,17,3,0.0,2,80,1,1,1,3216
2,1,35,1,1,0,20.0,358,1,1,0,17,3,0.0,2,34,1,2,0,3216
2,1,20,1,1,0,60.0,358,1,1,0,17,3,0.0,2,101,1,1,0,3217
2,1,25,1,1,0,20.0,358,1,1,0,17,3,0.0,2,34,1,2,1,3217
2,1,20,1,1,0,120.0,358,1,1,0,17,3,0.0,2,87,1,1,0,3218
2,1,32,1,1,0,10.0,358,1,1,0,17,3,0.0,2,31,1,2,1,3218
2,1,26,1,1,0,120.0,358,1,1,0,17,3,0.0,2,80,1,1,1,3219
2,1,41,1,1,0,10.0,358,1,1,0,17,3,0.0,2,38,1,2,0,3219
2,1,20,1,1,0,30.0,358,1,1,0,17,3,0.0,2,80,1,1,0,3220
2,1,26,1,1,0,30.0,358,1,1,0,17,3,0.0,2,38,1,2,1,3220
2,1,22,1,1,0,60.0,358,1,1,0,17,3,0.0,2,101,1,1,0,3221
2,1,29,1,1,0,10.0,358,1,1,0,17,3,0.0,2,31,1,2,1,3221
2,1,74,1,1,0,30.0,359,2,0,0,17,3,0.0,3,111,1,1,0,3222
2,1,89,1,1,0,10.0,359,2,0,0,17,3,0.0,3,48,1,2,1,3222
2,1,67,1,1,0,30.0,359,2,0,0,17,3,0.0,3,111,1,1,1,3223
2,1,106,1,1,0,20.0,359,2,0,0,17,3,0.0,3,41,1,2,0,3223
2,1,74,1,1,0,120.0,359,2,0,0,17,3,0.0,3,111,1,1,1,3224
2,1,116,1,1,0,10.0,359,2,0,0,17,3,1.0,3,44,1,2,0,3224
2,1,67,1,1,0,60.0,359,2,0,0,17,3,0.0,3,90,1,1,1,3225
2,1,106,1,1,0,30.0,359,2,0,0,17,3,1.0,3,41,1,2,0,3225
2,1,74,1,1,0,30.0,359,2,0,0,17,3,0.0,3,97,1,1,1,3226
2,1,97,1,1,0,30.0,359,2,0,0,17,3,1.0,3,41,1,2,0,3226
2,1,67,1,1,0,30.0,359,2,0,0,17,3,0.0,3,97,1,1,1,3227
2,1,82,1,1,0,10.0,359,2,0,0,17,3,1.0,3,44,1,2,0,3227
2,1,89,1,1,0,60.0,359,2,0,0,17,3,0.0,3,97,1,1,1,3228
2,1,106,1,1,0,20.0,359,2,0,0,17,3,0.0,3,41,1,2,0,3228
2,1,89,1,1,0,30.0,359,2,0,0,17,3,0.0,3,111,1,1,1,3229
2,1,111,1,1,0,30.0,359,2,0,0,17,3,0.0,3,44,1,2,0,3229
2,1,74,1,1,0,60.0,359,2,0,0,17,3,0.0,3,97,1,1,1,3230
2,1,116,1,1,0,30.0,359,2,0,0,17,3,0.0,3,44,1,2,0,3230
3,1,176,1,1,0,30.0,360,2,1,0,22,3,0.0,3,208,1,1,1,3231
3,1,194,1,1,0,10.0,360,2,1,0,22,3,0.0,3,79,1,2,0,3231
3,1,76,1,1,0,0.0,360,2,1,0,22,3,0.0,3,120,1,3,0,3231
3,1,176,1,1,0,120.0,360,2,1,0,22,3,0.0,3,208,1,1,1,3232
3,1,245,1,1,0,10.0,360,2,1,0,22,3,1.0,3,71,1,2,0,3232
3,1,123,1,1,0,0.0,360,2,1,0,22,3,0.0,3,156,1,3,0,3232
3,1,158,1,1,0,30.0,360,2,1,0,22,3,0.0,3,208,1,1,1,3233
3,1,225,1,1,0,20.0,360,2,1,0,22,3,0.0,3,65,1,2,0,3233
3,1,95,1,1,0,0.0,360,2,1,0,22,3,0.0,3,156,1,3,0,3233
3,1,158,1,1,0,60.0,360,2,1,0,22,3,0.0,3,165,1,1,0,3234
3,1,225,1,1,0,30.0,360,2,1,0,22,3,1.0,3,65,1,2,0,3234
3,1,123,1,1,0,0.0,360,2,1,0,22,3,0.0,3,96,1,3,1,3234
3,1,176,1,1,0,30.0,360,2,1,0,22,3,0.0,3,179,1,1,1,3235
3,1,210,1,1,0,30.0,360,2,1,0,22,3,1.0,3,65,1,2,0,3235
3,1,76,1,1,0,0.0,360,2,1,0,22,3,0.0,3,156,1,3,0,3235
3,1,158,1,1,0,30.0,360,2,1,0,22,3,0.0,3,179,1,1,0,3236
3,1,181,1,1,0,10.0,360,2,1,0,22,3,1.0,3,71,1,2,0,3236
3,1,95,1,1,0,0.0,360,2,1,0,22,3,0.0,3,96,1,3,1,3236
3,1,211,1,1,0,60.0,360,2,1,0,22,3,0.0,3,179,1,1,0,3237
3,1,225,1,1,0,20.0,360,2,1,0,22,3,0.0,3,65,1,2,0,3237
3,1,76,1,1,0,0.0,360,2,1,0,22,3,0.0,3,96,1,3,1,3237
3,1,211,1,1,0,30.0,360,2,1,0,22,3,0.0,3,208,1,1,0,3238
3,1,237,1,1,0,30.0,360,2,1,0,22,3,0.0,3,71,1,2,0,3238
3,1,123,1,1,0,0.0,360,2,1,0,22,3,0.0,3,96,1,3,1,3238
3,1,176,1,1,0,60.0,360,2,1,0,22,3,0.0,3,179,1,1,1,3239
3,1,245,1,1,0,30.0,360,2,1,0,22,3,0.0,3,71,1,2,0,3239
3,1,95,1,1,0,0.0,360,2,1,0,22,3,0.0,3,120,1,3,0,3239
3,1,163,2,1,0,120.0,361,3,1,1,1,3,0.0,3,175,1,1,0,3240
3,1,169,2,1,0,30.0,361,3,1,1,1,3,1.0,3,95,1,2,1,3240
3,1,122,2,1,0,120.0,361,3,1,1,1,3,0.0,3,142,1,1,0,3241
3,1,142,2,1,0,30.0,361,3,1,1,1,3,0.0,3,98,1,2,1,3241
3,1,122,2,1,0,120.0,361,3,1,1,1,3,0.0,3,175,1,1,0,3242
3,1,147,2,1,0,20.0,361,3,1,1,1,3,1.0,3,102,1,2,1,3242
3,1,122,2,1,0,60.0,361,3,1,1,1,3,0.0,3,153,1,1,0,3243
3,1,147,2,1,0,10.0,361,3,1,1,1,3,0.0,3,102,1,2,1,3243
3,1,136,2,1,0,120.0,361,3,1,1,1,3,0.0,3,153,1,1,0,3244
3,1,153,2,1,0,30.0,361,3,1,1,1,3,0.0,3,102,1,2,1,3244
3,1,136,2,1,0,60.0,361,3,1,1,1,3,0.0,3,142,1,1,0,3245
3,1,153,2,1,0,20.0,361,3,1,1,1,3,1.0,3,102,1,2,1,3245
3,1,163,2,1,0,60.0,361,3,1,1,1,3,0.0,3,142,1,1,0,3246
3,1,176,2,1,0,10.0,361,3,1,1,1,3,1.0,3,98,1,2,1,3246
3,1,136,2,1,0,120.0,361,3,1,1,1,3,0.0,3,142,1,1,0,3247
3,1,155,2,1,0,20.0,361,3,1,1,1,3,0.0,3,95,1,2,1,3247
3,1,163,2,1,0,30.0,361,3,1,1,1,3,0.0,3,153,1,1,0,3248
3,1,210,2,1,0,20.0,361,3,1,1,1,3,1.0,3,102,1,2,1,3248
3,1,211,17,1,0,120.0,362,3,1,1,2,3,0.0,3,189,1,1,0,3249
3,1,237,17,1,0,20.0,362,3,1,1,2,3,0.0,3,76,1,2,1,3249
3,1,85,17,1,0,0.0,362,3,1,1,2,3,0.0,3,182,1,3,0,3249
3,1,211,17,1,0,30.0,362,3,1,1,2,3,0.0,3,174,1,1,0,3250
3,1,225,17,1,0,10.0,362,3,1,1,2,3,0.0,3,70,1,2,1,3250
3,1,110,17,1,0,0.0,362,3,1,1,2,3,0.0,3,182,1,3,0,3250
3,1,211,17,1,0,60.0,362,3,1,1,2,3,0.0,3,220,1,1,1,3251
3,1,281,17,1,0,30.0,362,3,1,1,2,3,0.0,3,84,1,2,0,3251
3,1,68,17,1,0,0.0,362,3,1,1,2,3,0.0,3,182,1,3,0,3251
3,1,176,17,1,0,30.0,362,3,1,1,2,3,0.0,3,174,1,1,1,3252
3,1,245,17,1,0,20.0,362,3,1,1,2,3,0.0,3,76,1,2,0,3252
3,1,68,17,1,0,0.0,362,3,1,1,2,3,0.0,3,112,1,3,0,3252
3,1,158,17,1,0,60.0,362,3,1,1,2,3,0.0,3,220,1,1,0,3253
3,1,184,17,1,0,20.0,362,3,1,1,2,3,0.0,3,76,1,2,1,3253
3,1,110,17,1,0,0.0,362,3,1,1,2,3,0.0,3,140,1,3,0,3253
